Humidity,Wind Speed (km/h),Visibility (km),Emission Rate,Start Size,UserIntensity
0.93,1.8354,3.944500000000001,9335.0,0.9510000000000001,13.950000000000001
0.92,7.760200000000001,3.1878,9240.0,0.944,13.8
1.0,8.8711,3.4937,10000.0,1.0,15.0
0.98,4.7012,3.1878,9810.0,0.986,14.7
0.99,4.6046000000000005,3.0429,9905.0,0.9929999999999999,14.85
0.92,2.8497000000000003,4.9105,9240.0,0.944,13.8
0.99,1.3363,5.1359,9905.0,0.9929999999999999,14.85
0.92,3.1073,4.9105,9240.0,0.944,13.8
0.92,7.5187,4.9105,9240.0,0.944,13.8
0.98,7.3899,3.9284,9810.0,0.986,14.7
0.99,2.9302,3.1878,9905.0,0.9929999999999999,14.85
0.99,3.22,3.976700000000001,9905.0,0.9929999999999999,14.85
0.92,4.7495,4.0572,9240.0,0.944,13.8
0.92,2.9785000000000004,3.6064000000000007,9240.0,0.944,13.8
0.96,5.9892,4.0733,9620.0,0.972,14.399999999999999
0.95,5.9892,4.4436,9525.0,0.9649999999999999,14.25
0.96,3.0268,4.025,9620.0,0.972,14.399999999999999
0.88,3.3005,14.9086,8860.0,0.9159999999999999,13.2
0.99,4.459700000000001,1.6583,9905.0,0.9929999999999999,14.85
0.92,3.0429,11.9784,9240.0,0.944,13.8
0.93,6.0858,3.5420000000000007,9335.0,0.9510000000000001,13.950000000000001
0.95,3.8318,11.3022,9525.0,0.9649999999999999,14.25
0.96,10.8675,9.5473,9620.0,0.972,14.399999999999999
1.0,11.2056,4.781700000000001,10000.0,1.0,15.0
0.99,11.2217,1.2719,9905.0,0.9929999999999999,14.85
1.0,10.5133,0.161,10000.0,1.0,15.0
0.96,4.7656,0.3381,9620.0,0.972,14.399999999999999
0.98,7.808499999999999,0.3381,9810.0,0.986,14.7
0.99,3.1717,0.7084,9905.0,0.9929999999999999,14.85
0.92,7.631400000000001,2.3023,9240.0,0.944,13.8
0.99,7.212800000000001,0.3381,9905.0,0.9929999999999999,14.85
0.96,7.631400000000001,0.322,9620.0,0.972,14.399999999999999
1.0,6.118,0.4347,10000.0,1.0,15.0
1.0,6.0697,0.3542,10000.0,1.0,15.0
1.0,6.166300000000001,0.3381,10000.0,1.0,15.0
1.0,6.1502,0.2898,10000.0,1.0,15.0
1.0,10.851400000000002,0.1932,10000.0,1.0,15.0
1.0,6.279,0.1932,10000.0,1.0,15.0
0.96,7.1645,0.1771,9620.0,0.972,14.399999999999999
1.0,7.889000000000001,0.1932,10000.0,1.0,15.0
1.0,9.4507,0.1932,10000.0,1.0,15.0
1.0,8.2593,0.322,10000.0,1.0,15.0
1.0,4.7334000000000005,1.1431,10000.0,1.0,15.0
1.0,9.4507,2.0286,10000.0,1.0,15.0
0.99,10.4811,2.5599000000000003,9905.0,0.9929999999999999,14.85
0.91,5.2486,13.6367,9145.0,0.937,13.65
0.8,9.3219,9.982,8100.0,0.8599999999999999,12.0
0.85,6.295100000000001,15.826300000000002,8575.0,0.895,12.75
0.84,2.1091,14.586600000000002,8480.0,0.8879999999999999,12.6
0.85,3.22,15.826300000000002,8575.0,0.895,12.75
0.95,3.0268,15.826300000000002,9525.0,0.9649999999999999,14.25
0.75,6.021400000000001,15.005200000000002,7625.0,0.825,11.25
0.95,3.0751,9.982,9525.0,0.9649999999999999,14.25
0.96,3.22,9.982,9620.0,0.972,14.399999999999999
0.95,2.3828,9.982,9525.0,0.9649999999999999,14.25
0.99,4.7495,8.1305,9905.0,0.9929999999999999,14.85
0.93,4.7495,8.1305,9335.0,0.9510000000000001,13.950000000000001
0.87,1.1109,9.9015,8765.0,0.909,13.05
0.76,7.953400000000001,9.982,7720.0,0.8319999999999999,11.4
0.6,5.2325,9.982,6200.0,0.72,9.0
0.85,0.2576,9.982,8575.0,0.895,12.75
0.7,10.3523,14.168000000000005,7150.0,0.7899999999999999,10.5
0.79,10.8997,15.8746,8005.0,0.853,11.850000000000001
0.78,6.118,15.8746,7910.0,0.8459999999999999,11.700000000000001
0.82,7.808499999999999,11.27,8290.0,0.8739999999999999,12.299999999999999
0.82,7.9373,11.27,8290.0,0.8739999999999999,12.299999999999999
0.82,10.3523,10.0303,8290.0,0.8739999999999999,12.299999999999999
0.82,12.7351,10.0464,8290.0,0.8739999999999999,12.299999999999999
0.81,12.8639,10.0464,8195.0,0.867,12.15
0.74,10.8836,15.826300000000002,7530.0,0.8180000000000001,11.1
0.7,13.9909,14.9569,7150.0,0.7899999999999999,10.5
0.71,13.8621,15.826300000000002,7245.0,0.7969999999999999,10.649999999999999
0.69,13.9426,15.826300000000002,7054.999999999999,0.7829999999999999,10.35
0.82,16.5669,6.5366,8290.0,0.8739999999999999,12.299999999999999
0.69,13.894300000000005,14.9086,7054.999999999999,0.7829999999999999,10.35
0.69,13.7494,14.9086,7054.999999999999,0.7829999999999999,10.35
0.68,13.9265,14.168000000000005,6960.000000000001,0.776,10.200000000000001
0.74,15.278900000000002,9.982,7530.0,0.8180000000000001,11.1
0.77,12.4775,9.982,7815.0,0.839,11.55
0.7,13.8299,9.982,7150.0,0.7899999999999999,10.5
0.77,11.0285,9.982,7815.0,0.839,11.55
0.71,14.007,9.982,7245.0,0.7969999999999999,10.649999999999999
0.68,13.7655,11.0285,6960.000000000001,0.776,10.200000000000001
0.63,12.4936,9.982,6485.0,0.7409999999999999,9.45
0.58,11.3183,9.982,6010.0,0.706,8.7
0.86,16.8084,7.808499999999999,8670.0,0.9019999999999999,12.9
0.83,16.9533,9.7083,8385.0,0.881,12.45
0.83,19.7386,9.7566,8385.0,0.881,12.45
0.81,19.4488,9.7888,8195.0,0.867,12.15
0.83,19.7869,9.8049,8385.0,0.881,12.45
0.99,6.44,4.025,9905.0,0.9929999999999999,14.85
0.92,5.5223,6.1019000000000005,9240.0,0.944,13.8
0.99,3.0107000000000004,4.025,9905.0,0.9929999999999999,14.85
0.99,3.22,4.0733,9905.0,0.9929999999999999,14.85
0.98,5.6833,5.2647,9810.0,0.986,14.7
0.92,2.9302,4.9910000000000005,9240.0,0.944,13.8
0.91,0.1127,4.9910000000000005,9145.0,0.937,13.65
0.92,4.379200000000001,4.4436,9240.0,0.944,13.8
0.99,8.935500000000001,3.059,9905.0,0.9929999999999999,14.85
0.92,7.2611,3.5259,9240.0,0.944,13.8
0.92,7.3416,3.3327,9240.0,0.944,13.8
0.99,8.645700000000001,3.22,9905.0,0.9929999999999999,14.85
0.91,10.6421,4.9266000000000005,9145.0,0.937,13.65
0.91,7.9373,6.0536,9145.0,0.937,13.65
0.92,3.2683,6.021400000000001,9240.0,0.944,13.8
0.84,10.6904,6.021400000000001,8480.0,0.8879999999999999,12.6
0.84,5.4418,6.4722,8480.0,0.8879999999999999,12.6
0.83,0.1771,6.9069,8385.0,0.881,12.45
0.84,4.4114,7.824600000000001,8480.0,0.8879999999999999,12.6
0.84,3.7996,6.8747,8480.0,0.8879999999999999,12.6
0.91,7.357700000000001,6.021400000000001,9145.0,0.937,13.65
0.88,5.9409,6.021400000000001,8860.0,0.9159999999999999,13.2
0.91,5.8604,7.0518,9145.0,0.937,13.65
0.91,6.1502,6.021400000000001,9145.0,0.937,13.65
0.79,16.0034,7.3899,8005.0,0.853,11.850000000000001
0.99,3.3649,3.6547,9905.0,0.9929999999999999,14.85
0.99,6.8908000000000005,2.8014,9905.0,0.9929999999999999,14.85
0.99,9.5634,2.737,9905.0,0.9929999999999999,14.85
0.99,15.6009,3.2039,9905.0,0.9929999999999999,14.85
0.92,11.27,2.9141000000000004,9240.0,0.944,13.8
0.92,15.6009,4.1216,9240.0,0.944,13.8
0.85,16.1322,4.9910000000000005,8575.0,0.895,12.75
0.86,19.9801,5.9731000000000005,8670.0,0.9019999999999999,12.9
0.85,15.552600000000002,5.9731000000000005,8575.0,0.895,12.75
0.85,20.0606,6.9391,8575.0,0.895,12.75
0.85,16.7601,6.0697,8575.0,0.895,12.75
0.83,16.7762,6.1985,8385.0,0.881,12.45
0.88,16.6152,8.3398,8860.0,0.9159999999999999,13.2
0.82,16.7762,8.05,8290.0,0.8739999999999999,12.299999999999999
0.82,16.7601,8.1305,8290.0,0.8739999999999999,12.299999999999999
0.79,14.4095,8.420300000000001,8005.0,0.853,11.850000000000001
0.78,17.0821,8.1305,7910.0,0.8459999999999999,11.700000000000001
0.79,16.9211,8.1305,8005.0,0.853,11.850000000000001
0.91,7.1806,6.552700000000001,9145.0,0.937,13.65
0.78,14.007,8.05,7910.0,0.8459999999999999,11.700000000000001
0.79,16.856700000000004,8.05,8005.0,0.853,11.850000000000001
0.83,13.8782,8.3398,8385.0,0.881,12.45
0.84,16.7601,8.05,8480.0,0.8879999999999999,12.6
0.84,15.262800000000002,6.1985,8480.0,0.8879999999999999,12.6
0.79,13.5562,7.550900000000001,8005.0,0.853,11.850000000000001
0.78,13.8782,7.1323,7910.0,0.8459999999999999,11.700000000000001
0.83,12.558,8.05,8385.0,0.881,12.45
0.7,13.7011,8.420300000000001,7150.0,0.7899999999999999,10.5
0.74,12.3326,8.1305,7530.0,0.8180000000000001,11.1
0.68,12.2521,9.982,6960.000000000001,0.776,10.200000000000001
0.63,9.5795,9.9015,6485.0,0.7409999999999999,9.45
0.69,4.8622000000000005,8.05,7054.999999999999,0.7829999999999999,10.35
0.73,10.2557,8.2593,7435.0,0.8109999999999999,10.95
0.76,9.3702,7.969500000000001,7720.0,0.8319999999999999,11.4
0.7,6.423900000000001,9.8049,7150.0,0.7899999999999999,10.5
0.8,10.7387,8.227100000000002,8100.0,0.8599999999999999,12.0
0.88,11.237800000000002,7.8729,8860.0,0.9159999999999999,13.2
0.92,10.7387,5.9731000000000005,9240.0,0.944,13.8
0.88,15.8424,3.815700000000001,8860.0,0.9159999999999999,13.2
0.96,3.4776,5.9731000000000005,9620.0,0.972,14.399999999999999
0.95,6.1341,6.0697,9525.0,0.9649999999999999,14.25
0.92,6.8264000000000005,6.6493,9240.0,0.944,13.8
0.91,7.728,4.588500000000001,9145.0,0.937,13.65
0.98,9.4668,3.2039,9810.0,0.986,14.7
0.97,8.1466,2.2862,9715.0,0.9789999999999999,14.549999999999999
0.98,9.2736,3.2039,9810.0,0.986,14.7
0.9,10.7709,4.2021,9050.0,0.9299999999999999,13.5
0.85,9.8371,4.9588,8575.0,0.895,12.75
0.86,10.8192,5.1359,8670.0,0.9019999999999999,12.9
0.8,12.3004,5.1359,8100.0,0.8599999999999999,12.0
0.78,12.6063,7.0196000000000005,7910.0,0.8459999999999999,11.700000000000001
0.68,15.278900000000002,8.05,6960.000000000001,0.776,10.200000000000001
0.63,12.3326,8.05,6485.0,0.7409999999999999,9.45
0.63,13.7494,6.9391,6485.0,0.7409999999999999,9.45
0.69,10.8031,7.0357,7054.999999999999,0.7829999999999999,10.35
0.74,12.2038,7.0357,7530.0,0.8180000000000001,11.1
0.74,9.6278,7.438200000000001,7530.0,0.8180000000000001,11.1
0.75,12.6868,6.118,7625.0,0.825,11.25
0.78,10.8675,6.0697,7910.0,0.8459999999999999,11.700000000000001
0.79,11.7691,5.763800000000001,8005.0,0.853,11.850000000000001
0.84,14.1197,4.9910000000000005,8480.0,0.8879999999999999,12.6
0.84,14.023100000000005,3.1395,8480.0,0.8879999999999999,12.6
0.96,10.4811,1.7227,9620.0,0.972,14.399999999999999
0.9,13.7816,2.0769,9050.0,0.9299999999999999,13.5
0.94,10.8836,2.0286,9430.0,0.958,14.1
0.95,11.0124,2.3184,9525.0,0.9649999999999999,14.25
0.91,11.9784,3.1073,9145.0,0.937,13.65
0.91,12.042800000000002,2.6404,9145.0,0.937,13.65
0.98,11.0768,2.0608,9810.0,0.986,14.7
0.99,13.6689,2.6887,9905.0,0.9929999999999999,14.85
0.91,13.8138,1.449,9145.0,0.937,13.65
0.98,13.9909,1.3846,9810.0,0.986,14.7
0.99,19.9157,1.9159,9905.0,0.9929999999999999,14.85
0.99,13.894300000000005,1.8032000000000004,9905.0,0.9929999999999999,14.85
0.98,12.4775,1.5778,9810.0,0.986,14.7
0.99,15.262800000000002,0.8372,9905.0,0.9929999999999999,14.85
0.99,13.6528,0.805,9905.0,0.9929999999999999,14.85
0.92,13.524,1.3041000000000005,9240.0,0.944,13.8
0.99,4.3631,1.1914,9905.0,0.9929999999999999,14.85
0.99,8.9838,1.1914,9905.0,0.9929999999999999,14.85
0.99,12.1233,1.6744,9905.0,0.9929999999999999,14.85
0.99,15.3272,1.4651,9905.0,0.9929999999999999,14.85
0.99,13.8299,1.4651,9905.0,0.9929999999999999,14.85
0.96,13.6206,1.6905,9620.0,0.972,14.399999999999999
0.96,10.8192,1.5295,9620.0,0.972,14.399999999999999
0.96,10.7548,1.5295,9620.0,0.972,14.399999999999999
0.92,9.7083,3.1073,9240.0,0.944,13.8
1.0,10.8192,1.3041000000000005,10000.0,1.0,15.0
0.99,10.8192,1.2880000000000005,9905.0,0.9929999999999999,14.85
0.99,13.2825,1.61,9905.0,0.9929999999999999,14.85
1.0,10.8675,1.449,10000.0,1.0,15.0
1.0,10.5938,1.2880000000000005,10000.0,1.0,15.0
0.99,7.744099999999999,1.2075,9905.0,0.9929999999999999,14.85
0.99,9.1931,1.2880000000000005,9905.0,0.9929999999999999,14.85
1.0,12.1716,1.2880000000000005,10000.0,1.0,15.0
0.93,11.8657,1.3363,9335.0,0.9510000000000001,13.950000000000001
0.92,13.6367,1.2880000000000005,9240.0,0.944,13.8
0.92,16.6152,1.9159,9240.0,0.944,13.8
0.98,13.7011,1.7549,9810.0,0.986,14.7
1.0,16.599100000000004,2.2057,10000.0,1.0,15.0
0.99,15.278900000000002,2.9785000000000004,9905.0,0.9929999999999999,14.85
0.93,16.4059,4.524100000000001,9335.0,0.9510000000000001,13.950000000000001
0.99,15.278900000000002,4.3631,9905.0,0.9929999999999999,14.85
0.99,15.150100000000002,3.0107000000000004,9905.0,0.9929999999999999,14.85
0.99,13.7816,3.847900000000001,9905.0,0.9929999999999999,14.85
0.92,10.7387,4.025,9240.0,0.944,13.8
0.96,14.1197,4.4919,9620.0,0.972,14.399999999999999
0.95,10.5133,3.944500000000001,9525.0,0.9649999999999999,14.25
0.96,10.722600000000002,4.0733,9620.0,0.972,14.399999999999999
0.95,10.8675,3.6064000000000007,9525.0,0.9649999999999999,14.25
0.95,2.3506,0.7889,9525.0,0.9649999999999999,14.25
0.88,10.851400000000002,4.588500000000001,8860.0,0.9159999999999999,13.2
0.92,10.5938,4.588500000000001,9240.0,0.944,13.8
0.92,10.4006,4.1216,9240.0,0.944,13.8
0.85,7.502600000000001,3.6547,8575.0,0.895,12.75
0.84,7.5992,4.588500000000001,8480.0,0.8879999999999999,12.6
0.86,8.855,6.6976,8670.0,0.9019999999999999,12.9
0.84,9.0965,8.0017,8480.0,0.8879999999999999,12.6
0.78,4.5402000000000005,11.125100000000002,7910.0,0.8459999999999999,11.700000000000001
0.7,8.9516,10.2718,7150.0,0.7899999999999999,10.5
0.69,7.695800000000001,9.9015,7054.999999999999,0.7829999999999999,10.35
0.69,4.8622000000000005,8.629600000000002,7054.999999999999,0.7829999999999999,10.35
0.78,4.83,6.118,7910.0,0.8459999999999999,11.700000000000001
0.84,9.2575,4.9910000000000005,8480.0,0.8879999999999999,12.6
0.91,9.1287,6.6493,9145.0,0.937,13.65
0.99,9.3702,6.0697,9905.0,0.9929999999999999,14.85
0.99,6.262900000000001,3.1073,9905.0,0.9929999999999999,14.85
0.99,5.9409,2.8175000000000003,9905.0,0.9929999999999999,14.85
1.0,3.0912,0.9016000000000002,10000.0,1.0,15.0
0.99,3.0912,1.0143,9905.0,0.9929999999999999,14.85
0.96,2.254,0.5474000000000001,9620.0,0.972,14.399999999999999
0.96,3.1717,0.1932,9620.0,0.972,14.399999999999999
0.96,3.1556,0.1771,9620.0,0.972,14.399999999999999
0.96,3.4132,1.1109,9620.0,0.972,14.399999999999999
0.93,1.61,1.3846,9335.0,0.9510000000000001,13.950000000000001
1.0,1.5295,1.4007,10000.0,1.0,15.0
0.92,1.1914,2.3184,9240.0,0.944,13.8
0.99,0.2093,3.0107000000000004,9905.0,0.9929999999999999,14.85
0.99,2.6404,3.059,9905.0,0.9929999999999999,14.85
0.93,7.728,3.8318,9335.0,0.9510000000000001,13.950000000000001
0.75,4.7012,4.588500000000001,7625.0,0.825,11.25
0.79,10.6743,6.230700000000001,8005.0,0.853,11.850000000000001
0.87,4.4919,6.118,8765.0,0.909,13.05
0.88,4.5402000000000005,4.524100000000001,8860.0,0.9159999999999999,13.2
0.97,2.6243,3.944500000000001,9715.0,0.9789999999999999,14.549999999999999
0.99,0.0,0.3381,9905.0,0.9929999999999999,14.85
0.99,0.0,0.2898,9905.0,0.9929999999999999,14.85
0.96,3.880100000000001,0.4669,9620.0,0.972,14.399999999999999
0.93,0.0,0.2415,9335.0,0.9510000000000001,13.950000000000001
0.92,3.22,0.2737,9240.0,0.944,13.8
0.93,2.7048,5.152000000000001,9335.0,0.9510000000000001,13.950000000000001
0.96,3.0429,0.3059,9620.0,0.972,14.399999999999999
0.96,3.0751,0.3059,9620.0,0.972,14.399999999999999
0.96,2.3345,0.6440000000000001,9620.0,0.972,14.399999999999999
0.91,1.3041000000000005,0.3542,9145.0,0.937,13.65
0.92,2.9141000000000004,1.5134,9240.0,0.944,13.8
0.98,1.127,2.3667,9810.0,0.986,14.7
0.99,3.22,3.703,9905.0,0.9929999999999999,14.85
0.91,1.5939,6.166300000000001,9145.0,0.937,13.65
0.89,7.1001,6.9874,8955.0,0.923,13.35
0.87,4.4275,8.0017,8765.0,0.909,13.05
0.75,4.4919,9.8532,7625.0,0.825,11.25
0.81,7.647500000000001,9.9015,8195.0,0.867,12.15
0.81,4.781700000000001,11.0768,8195.0,0.867,12.15
0.87,6.745900000000001,10.9158,8765.0,0.909,13.05
0.88,4.6046000000000005,7.969500000000001,8860.0,0.9159999999999999,13.2
0.92,6.2468,7.969500000000001,9240.0,0.944,13.8
0.91,4.7495,6.295100000000001,9145.0,0.937,13.65
0.92,0.0,6.0697,9240.0,0.944,13.8
0.89,6.295100000000001,5.9731000000000005,8955.0,0.923,13.35
0.89,6.681500000000001,7.0357,8955.0,0.923,13.35
0.92,5.5223,5.9731000000000005,9240.0,0.944,13.8
0.92,6.021400000000001,5.9731000000000005,9240.0,0.944,13.8
0.95,3.1878,6.230700000000001,9525.0,0.9649999999999999,14.25
0.92,2.9785000000000004,5.9731000000000005,9240.0,0.944,13.8
0.92,7.1645,4.8783,9240.0,0.944,13.8
0.98,4.6207,3.1717,9810.0,0.986,14.7
0.99,4.83,2.5438,9905.0,0.9929999999999999,14.85
0.91,4.5402000000000005,1.9642,9145.0,0.937,13.65
0.92,3.5742000000000007,3.2039,9240.0,0.944,13.8
0.85,1.4812,6.0053,8575.0,0.895,12.75
0.85,1.6744,6.923,8575.0,0.895,12.75
0.84,3.1395,5.6028,8480.0,0.8879999999999999,12.6
0.85,4.6851,6.021400000000001,8575.0,0.895,12.75
0.85,1.2397,6.021400000000001,8575.0,0.895,12.75
0.85,2.2057,6.166300000000001,8575.0,0.895,12.75
0.85,0.4025,4.9910000000000005,8575.0,0.895,12.75
0.85,3.059,5.0393,8575.0,0.895,12.75
0.85,4.4758,5.425700000000001,8575.0,0.895,12.75
0.92,7.422100000000001,5.0393,9240.0,0.944,13.8
0.92,6.262900000000001,4.9910000000000005,9240.0,0.944,13.8
0.91,6.1019000000000005,6.4078,9145.0,0.937,13.65
0.88,6.391700000000001,4.9910000000000005,8860.0,0.9159999999999999,13.2
0.88,6.295100000000001,4.9910000000000005,8860.0,0.9159999999999999,13.2
0.98,12.7351,2.7692,9810.0,0.986,14.7
0.88,6.2468,7.8729,8860.0,0.9159999999999999,13.2
0.88,2.9141000000000004,7.840700000000001,8860.0,0.9159999999999999,13.2
0.89,6.1824,7.679699999999999,8955.0,0.923,13.35
0.92,4.652900000000001,3.976700000000001,9240.0,0.944,13.8
1.0,2.9946,2.5921000000000003,10000.0,1.0,15.0
0.99,5.3774,2.7531000000000003,9905.0,0.9929999999999999,14.85
0.96,7.760200000000001,2.8497000000000003,9620.0,0.972,14.399999999999999
0.96,9.3219,3.4937,9620.0,0.972,14.399999999999999
0.92,10.9641,4.008900000000001,9240.0,0.944,13.8
0.91,8.8067,4.508,9145.0,0.937,13.65
0.91,7.357700000000001,4.0411,9145.0,0.937,13.65
0.9,9.6117,4.83,9050.0,0.9299999999999999,13.5
0.92,13.5401,2.2701,9240.0,0.944,13.8
0.92,12.3004,2.5921000000000003,9240.0,0.944,13.8
0.93,12.5741,3.1717,9335.0,0.9510000000000001,13.950000000000001
0.92,12.4292,2.5921000000000003,9240.0,0.944,13.8
0.96,10.8192,1.9803,9620.0,0.972,14.399999999999999
0.96,13.5562,2.6565,9620.0,0.972,14.399999999999999
0.96,13.9748,2.0286,9620.0,0.972,14.399999999999999
0.96,13.9587,2.0125,9620.0,0.972,14.399999999999999
0.95,10.948,2.2701,9525.0,0.9649999999999999,14.25
0.96,13.9587,3.0751,9620.0,0.972,14.399999999999999
0.96,14.007,3.1073,9620.0,0.972,14.399999999999999
0.96,16.261,3.5903,9620.0,0.972,14.399999999999999
1.0,13.9587,3.1073,10000.0,1.0,15.0
1.0,17.0821,3.059,10000.0,1.0,15.0
1.0,13.8621,1.1109,10000.0,1.0,15.0
1.0,9.3863,0.7245,10000.0,1.0,15.0
1.0,12.4131,2.6404,10000.0,1.0,15.0
0.97,15.810200000000002,1.4329,9715.0,0.9789999999999999,14.549999999999999
0.91,8.1949,4.2021,9145.0,0.937,13.65
0.95,10.8675,4.6690000000000005,9525.0,0.9649999999999999,14.25
0.98,5.6672,3.9928,9810.0,0.986,14.7
0.99,10.5938,3.2361,9905.0,0.9929999999999999,14.85
0.99,6.230700000000001,2.1574000000000004,9905.0,0.9929999999999999,14.85
0.95,6.7942,13.0893,9525.0,0.9649999999999999,14.25
0.99,6.1502,1.5456,9905.0,0.9929999999999999,14.85
0.92,5.9892,1.5456,9240.0,0.944,13.8
0.95,9.7727,1.7388,9525.0,0.9649999999999999,14.25
0.96,9.016,2.2057,9620.0,0.972,14.399999999999999
0.95,7.856800000000001,4.7495,9525.0,0.9649999999999999,14.25
0.98,2.1896000000000004,2.0447,9810.0,0.986,14.7
0.92,6.279,14.9086,9240.0,0.944,13.8
0.92,7.695800000000001,9.982,9240.0,0.944,13.8
0.92,10.5455,9.982,9240.0,0.944,13.8
0.99,7.3738,7.5187,9905.0,0.9929999999999999,14.85
1.0,6.1502,0.2737,10000.0,1.0,15.0
1.0,5.8765,1.0465000000000002,10000.0,1.0,15.0
1.0,10.8192,0.7567,10000.0,1.0,15.0
0.96,13.4596,0.7728,9620.0,0.972,14.399999999999999
0.96,5.7799000000000005,1.0787000000000002,9620.0,0.972,14.399999999999999
1.0,7.502600000000001,1.6905,10000.0,1.0,15.0
1.0,3.2683,1.6905,10000.0,1.0,15.0
0.99,4.8139,2.737,9905.0,0.9929999999999999,14.85
0.93,4.7495,3.3971,9335.0,0.9510000000000001,13.950000000000001
0.9,12.2038,11.6081,9050.0,0.9299999999999999,13.5
0.92,4.8139,9.7566,9240.0,0.944,13.8
0.99,3.3488,7.905100000000001,9905.0,0.9929999999999999,14.85
0.99,1.61,5.506200000000001,9905.0,0.9929999999999999,14.85
0.87,4.8622000000000005,9.982,8765.0,0.909,13.05
0.87,11.237800000000002,14.9086,8765.0,0.909,13.05
0.85,11.2056,14.9086,8575.0,0.895,12.75
0.96,3.2039,3.4132,9620.0,0.972,14.399999999999999
0.96,3.8962,3.912300000000001,9620.0,0.972,14.399999999999999
1.0,3.2039,3.4132,10000.0,1.0,15.0
0.96,3.2039,2.4955000000000003,9620.0,0.972,14.399999999999999
0.96,6.391700000000001,2.6082000000000005,9620.0,0.972,14.399999999999999
0.93,10.8997,2.9624,9335.0,0.9510000000000001,13.950000000000001
1.0,9.499,2.9624,10000.0,1.0,15.0
0.93,12.236,2.0125,9335.0,0.9510000000000001,13.950000000000001
1.0,12.2199,2.4955000000000003,10000.0,1.0,15.0
1.0,13.9104,2.4955000000000003,10000.0,1.0,15.0
0.93,15.826300000000002,1.5778,9335.0,0.9510000000000001,13.950000000000001
1.0,10.8675,1.8998,10000.0,1.0,15.0
0.93,11.0768,1.449,9335.0,0.9510000000000001,13.950000000000001
0.99,10.8675,1.0465000000000002,9905.0,0.9929999999999999,14.85
1.0,10.996300000000002,0.4991,10000.0,1.0,15.0
0.93,10.996300000000002,0.6601,9335.0,0.9510000000000001,13.950000000000001
0.99,12.380900000000002,0.1932,9905.0,0.9929999999999999,14.85
1.0,13.7172,0.3381,10000.0,1.0,15.0
0.93,4.7012,0.1932,9335.0,0.9510000000000001,13.950000000000001
0.99,4.6368,0.161,9905.0,0.9929999999999999,14.85
0.93,0.2898,0.161,9335.0,0.9510000000000001,13.950000000000001
0.96,6.44,0.161,9620.0,0.972,14.399999999999999
0.99,5.055400000000001,0.1932,9905.0,0.9929999999999999,14.85
0.96,6.3434,0.161,9620.0,0.972,14.399999999999999
0.99,6.552700000000001,2.2379,9905.0,0.9929999999999999,14.85
0.93,9.1126,0.8372,9335.0,0.9510000000000001,13.950000000000001
0.99,7.1806,1.6583,9905.0,0.9929999999999999,14.85
0.99,10.8675,0.2093,9905.0,0.9929999999999999,14.85
0.96,6.2146,0.161,9620.0,0.972,14.399999999999999
0.99,5.4579,0.6762,9905.0,0.9929999999999999,14.85
1.0,6.44,0.161,10000.0,1.0,15.0
0.96,3.3327,0.161,9620.0,0.972,14.399999999999999
0.96,4.2021,0.1771,9620.0,0.972,14.399999999999999
1.0,4.7334000000000005,0.3381,10000.0,1.0,15.0
1.0,3.2683,0.3703,10000.0,1.0,15.0
0.99,5.3774,0.6279,9905.0,0.9929999999999999,14.85
1.0,3.1878,1.0465000000000002,10000.0,1.0,15.0
1.0,3.2683,0.9016000000000002,10000.0,1.0,15.0
0.99,3.4615,1.4329,9905.0,0.9929999999999999,14.85
1.0,2.8819000000000004,1.6905,10000.0,1.0,15.0
1.0,4.524100000000001,2.0286,10000.0,1.0,15.0
0.99,3.4776,2.7853000000000003,9905.0,0.9929999999999999,14.85
1.0,2.6726,3.1395,10000.0,1.0,15.0
1.0,3.1234,2.6887,10000.0,1.0,15.0
0.99,2.7853000000000003,1.4973,9905.0,0.9929999999999999,14.85
1.0,3.2844,1.4168,10000.0,1.0,15.0
1.0,3.3971,1.4168,10000.0,1.0,15.0
0.96,3.4615,1.6261,9620.0,0.972,14.399999999999999
1.0,1.4973,1.5617,10000.0,1.0,15.0
1.0,3.2039,1.5295,10000.0,1.0,15.0
0.99,3.2361,1.6744,9905.0,0.9929999999999999,14.85
0.96,3.1395,0.9016000000000002,9620.0,0.972,14.399999999999999
0.85,20.125,11.6886,8575.0,0.895,12.75
0.89,19.3683,7.8729,8955.0,0.923,13.35
0.99,21.6545,3.8318,9905.0,0.9929999999999999,14.85
0.91,23.2323,3.3649,9145.0,0.937,13.65
0.91,19.931800000000003,5.5384,9145.0,0.937,13.65
0.91,20.125,4.7495,9145.0,0.937,13.65
0.91,21.735000000000003,4.2987,9145.0,0.937,13.65
0.9,21.702800000000003,4.7495,9050.0,0.9299999999999999,13.5
0.85,15.633100000000002,11.2056,8575.0,0.895,12.75
0.85,17.146500000000003,9.982,8575.0,0.895,12.75
0.82,19.964,11.6886,8290.0,0.8739999999999999,12.299999999999999
0.81,24.3593,11.9784,8195.0,0.867,12.15
0.85,20.0767,11.9784,8575.0,0.895,12.75
0.96,4.0733,4.250400000000001,9620.0,0.972,14.399999999999999
0.85,17.0821,11.9784,8575.0,0.895,12.75
0.85,13.7816,11.9784,8575.0,0.895,12.75
0.85,20.0284,11.3183,8575.0,0.895,12.75
0.82,21.574,9.982,8290.0,0.8739999999999999,12.299999999999999
0.85,21.1876,9.982,8575.0,0.895,12.75
