Rainfall,WindGustSpeed,WindX,WindY,EmissionRate,UserIntensity
2.4,22.0,8.419036,20.32535,559.4557823129252,0.09387755102040818
0.6,41.0,28.991378,28.991378,512.9251700680272,0.020408163265306152
8.4,28.0,0.0,-28.0,714.5578231292517,0.3387755102040816
2.6,22.0,15.556349,15.556349,564.625850340136,0.10204081632653057
12.4,44.0,31.112698,31.112698,817.9591836734694,0.5020408163265306
10.2,44.0,-31.112698,31.112698,761.0884353741496,0.4122448979591836
6.4,30.0,-27.716386,-11.480503,662.8571428571429,0.25714285714285723
0.6,30.0,-27.716386,11.480503,512.9251700680272,0.020408163265306152
8.4,39.0,-14.924654,-36.031302,714.5578231292517,0.3387755102040816
2.8,44.0,-31.112698,-31.112698,569.795918367347,0.11020408163265313
0.4,37.0,14.159287,34.183543,507.7551020408163,0.012244897959183673
9.2,50.0,-46.193977,-19.134172,735.2380952380952,0.37142857142857133
4.8,30.0,-21.213203,-21.213203,621.4965986394558,0.19183673469387755
0.2,22.0,22.0,0.0,502.5850340136054,0.0040816326530611945
3.6,48.0,18.368805,44.346218,590.4761904761905,0.14285714285714288
4.6,39.0,-27.577164,-27.577164,616.3265306122449,0.18367346938775517
4.0,24.0,-22.173109,-9.184402,600.8163265306123,0.1591836734693878
0.2,19.0,13.435029,13.435029,502.5850340136054,0.0040816326530611945
1.8,20.0,14.142136,-14.142136,543.9455782312925,0.06938775510204083
5.6,41.0,-37.879061,15.690021,642.1768707482993,0.2244897959183673
8.6,33.0,-12.628553,-30.488025,719.7278911564625,0.346938775510204
1.0,35.0,-32.335784,-13.39392,523.265306122449,0.0367346938775511
6.6,26.0,9.949769,-24.020868,668.0272108843537,0.26530612244897955
0.2,22.0,-22.0,-0.0,502.5850340136054,0.0040816326530611945
0.6,41.0,-15.690021,37.879061,512.9251700680272,0.020408163265306152
27.8,56.0,-51.737254,-21.430272,1216.0544217687075,1.1306122448979592
9.2,37.0,37.0,0.0,735.2380952380952,0.37142857142857133
1.0,33.0,-12.628553,30.488025,523.265306122449,0.0367346938775511
0.6,35.0,-13.39392,32.335784,512.9251700680272,0.020408163265306152
34.6,39.0,-27.577164,-27.577164,1391.8367346938776,1.4081632653061225
10.0,52.0,-36.769553,36.769553,755.9183673469388,0.40408163265306124
1.6,50.0,-50.0,-0.0,538.7755102040817,0.06122448979591845
3.2,61.0,-56.356651,-23.343689,580.1360544217687,0.1265306122448979
1.2,44.0,-31.112698,31.112698,528.4353741496599,0.044897959183673494
4.8,28.0,-28.0,-0.0,621.4965986394558,0.19183673469387755
0.4,33.0,-30.488025,12.628553,507.7551020408163,0.012244897959183673
4.8,35.0,-32.335784,-13.39392,621.4965986394558,0.19183673469387755
2.0,44.0,-40.650699,-16.838071,549.1156462585034,0.07755102040816322
2.4,33.0,12.628553,30.488025,559.4557823129252,0.09387755102040818
4.2,59.0,-41.7193,41.7193,605.9863945578231,0.1673469387755102
1.2,52.0,-48.041736,19.899538,528.4353741496599,0.044897959183673494
3.0,54.0,-49.889495,-20.664905,574.9659863945578,0.11836734693877551
0.2,26.0,-18.384776,-18.384776,502.5850340136054,0.0040816326530611945
0.2,52.0,-48.041736,19.899538,502.5850340136054,0.0040816326530611945
9.6,37.0,-26.162951,-26.162951,745.578231292517,0.3877551020408163
0.6,33.0,30.488025,-12.628553,512.9251700680272,0.020408163265306152
0.6,37.0,34.183543,14.159287,512.9251700680272,0.020408163265306152
9.6,37.0,34.183543,14.159287,745.578231292517,0.3877551020408163
0.6,39.0,-14.924654,-36.031302,512.9251700680272,0.020408163265306152
15.2,35.0,24.748737,24.748737,890.3401360544218,0.616326530612245
34.0,78.0,-72.062604,29.849308,1376.3265306122448,1.383673469387755
19.0,50.0,-46.193977,-19.134172,988.5714285714286,0.7714285714285715
1.6,35.0,35.0,0.0,538.7755102040817,0.06122448979591845
4.8,26.0,0.0,-26.0,621.4965986394558,0.19183673469387755
1.2,63.0,-24.109056,58.204411,528.4353741496599,0.044897959183673494
8.6,31.0,-28.640266,11.863186,719.7278911564625,0.346938775510204
0.2,39.0,-14.924654,-36.031302,502.5850340136054,0.0040816326530611945
1.2,30.0,21.213203,21.213203,528.4353741496599,0.044897959183673494
1.0,39.0,14.924654,36.031302,523.265306122449,0.0367346938775511
1.4,63.0,-44.547727,44.547727,533.6054421768707,0.05306122448979588
49.4,28.0,-19.79899,-19.79899,1774.421768707483,2.0122448979591834
0.6,28.0,-19.79899,-19.79899,512.9251700680272,0.020408163265306152
2.0,28.0,-10.715136,-25.868627,549.1156462585034,0.07755102040816322
36.0,43.0,30.405592,30.405592,1428.0272108843537,1.4653061224489796
0.2,46.0,32.526912,32.526912,502.5850340136054,0.0040816326530611945
1.0,46.0,32.526912,32.526912,523.265306122449,0.0367346938775511
30.6,31.0,-11.863186,-28.640266,1288.4353741496598,1.2448979591836733
1.8,28.0,-19.79899,-19.79899,543.9455782312925,0.06938775510204083
5.2,35.0,13.39392,32.335784,631.8367346938776,0.2081632653061225
2.2,28.0,19.79899,-19.79899,554.2857142857143,0.0857142857142858
6.6,63.0,24.109056,58.204411,668.0272108843537,0.26530612244897955
37.0,43.0,-43.0,-0.0,1453.8775510204082,1.5061224489795917
12.6,59.0,-41.7193,-41.7193,823.1292517006802,0.510204081632653
7.2,48.0,0.0,-48.0,683.5374149659864,0.28979591836734697
2.0,48.0,48.0,0.0,549.1156462585034,0.07755102040816322
2.4,50.0,0.0,50.0,559.4557823129252,0.09387755102040818
5.8,48.0,18.368805,44.346218,647.3469387755102,0.23265306122448987
5.0,50.0,46.193977,-19.134172,626.6666666666666,0.19999999999999993
1.2,41.0,37.879061,-15.690021,528.4353741496599,0.044897959183673494
10.6,43.0,-16.455388,39.72682,771.4285714285714,0.4285714285714286
7.8,30.0,0.0,-30.0,699.047619047619,0.3142857142857143
5.4,26.0,0.0,-26.0,637.0068027210884,0.2163265306122449
4.8,48.0,44.346218,18.368805,621.4965986394558,0.19183673469387755
1.6,30.0,-21.213203,-21.213203,538.7755102040817,0.06122448979591845
2.2,39.0,0.0,-39.0,554.2857142857143,0.0857142857142858
0.2,39.0,-27.577164,-27.577164,502.5850340136054,0.0040816326530611945
0.8,41.0,-28.991378,-28.991378,518.0952380952381,0.028571428571428536
3.6,31.0,0.0,31.0,590.4761904761905,0.14285714285714288
0.4,24.0,0.0,24.0,507.7551020408163,0.012244897959183673
2.6,33.0,30.488025,12.628553,564.625850340136,0.10204081632653057
4.4,44.0,16.838071,40.650699,611.156462585034,0.1755102040816326
0.4,22.0,20.32535,-8.419036,507.7551020408163,0.012244897959183673
1.8,31.0,31.0,0.0,543.9455782312925,0.06938775510204083
4.0,33.0,-30.488025,-12.628553,600.8163265306123,0.1591836734693878
3.0,37.0,-34.183543,-14.159287,574.9659863945578,0.11836734693877551
0.8,30.0,-21.213203,-21.213203,518.0952380952381,0.028571428571428536
4.8,33.0,-23.334524,-23.334524,621.4965986394558,0.19183673469387755
1.0,31.0,-21.92031,-21.92031,523.265306122449,0.0367346938775511
22.6,44.0,-40.650699,16.838071,1081.6326530612246,0.9183673469387756
8.2,37.0,-26.162951,-26.162951,709.3877551020408,0.33061224489795926
6.6,30.0,-21.213203,-21.213203,668.0272108843537,0.26530612244897955
0.6,26.0,-18.384776,-18.384776,512.9251700680272,0.020408163265306152
1.6,30.0,-27.716386,-11.480503,538.7755102040817,0.06122448979591845
1.0,41.0,-37.879061,15.690021,523.265306122449,0.0367346938775511
0.2,15.0,13.858193,-5.740251,502.5850340136054,0.0040816326530611945
1.6,20.0,0.0,-20.0,538.7755102040817,0.06122448979591845
7.2,35.0,32.335784,13.39392,683.5374149659864,0.28979591836734697
2.6,24.0,16.970563,16.970563,564.625850340136,0.10204081632653057
0.4,31.0,-21.92031,-21.92031,507.7551020408163,0.012244897959183673
0.6,31.0,11.863186,28.640266,512.9251700680272,0.020408163265306152
0.8,24.0,-22.173109,9.184402,518.0952380952381,0.028571428571428536
2.8,30.0,0.0,-30.0,569.795918367347,0.11020408163265313
9.0,37.0,-26.162951,-26.162951,730.0680272108843,0.363265306122449
4.2,33.0,-30.488025,-12.628553,605.9863945578231,0.1673469387755102
5.4,56.0,-39.59798,-39.59798,637.0068027210884,0.2163265306122449
0.4,46.0,-42.498458,-17.603438,507.7551020408163,0.012244897959183673
1.2,24.0,0.0,-24.0,528.4353741496599,0.044897959183673494
19.4,59.0,-59.0,-0.0,998.9115646258504,0.7877551020408163
1.8,41.0,-41.0,-0.0,543.9455782312925,0.06938775510204083
2.6,54.0,-49.889495,-20.664905,564.625850340136,0.10204081632653057
1.4,28.0,10.715136,-25.868627,533.6054421768707,0.05306122448979588
8.0,26.0,18.384776,18.384776,704.2176870748299,0.32244897959183666
0.4,24.0,-16.970563,-16.970563,507.7551020408163,0.012244897959183673
2.8,41.0,-15.690021,-37.879061,569.795918367347,0.11020408163265313
7.8,57.0,-52.661133,-21.812956,699.047619047619,0.3142857142857143
1.2,65.0,-60.05217,-24.874423,528.4353741496599,0.044897959183673494
0.8,50.0,-35.355339,35.355339,518.0952380952381,0.028571428571428536
1.4,59.0,-41.7193,-41.7193,533.6054421768707,0.05306122448979588
3.4,35.0,13.39392,32.335784,585.3061224489796,0.1346938775510205
2.6,28.0,28.0,0.0,564.625850340136,0.10204081632653057
9.4,35.0,13.39392,-32.335784,740.4081632653061,0.3795918367346939
29.8,48.0,44.346218,-18.368805,1267.7551020408164,1.2122448979591838
1.2,33.0,-30.488025,-12.628553,528.4353741496599,0.044897959183673494
0.8,50.0,-46.193977,19.134172,518.0952380952381,0.028571428571428536
1.0,48.0,0.0,-48.0,523.265306122449,0.0367346938775511
5.6,43.0,30.405592,-30.405592,642.1768707482993,0.2244897959183673
11.2,50.0,46.193977,19.134172,786.9387755102041,0.4530612244897959
0.4,52.0,-19.899538,-48.041736,507.7551020408163,0.012244897959183673
2.4,35.0,-13.39392,-32.335784,559.4557823129252,0.09387755102040818
8.6,44.0,0.0,44.0,719.7278911564625,0.346938775510204
1.6,30.0,27.716386,-11.480503,538.7755102040817,0.06122448979591845
7.0,48.0,-33.941125,33.941125,678.3673469387755,0.28163265306122454
1.0,44.0,-31.112698,-31.112698,523.265306122449,0.0367346938775511
10.0,50.0,50.0,0.0,755.9183673469388,0.40408163265306124
1.6,52.0,48.041736,19.899538,538.7755102040817,0.06122448979591845
29.2,44.0,40.650699,-16.838071,1252.2448979591836,1.1877551020408161
0.2,33.0,30.488025,-12.628553,502.5850340136054,0.0040816326530611945
0.4,56.0,56.0,0.0,507.7551020408163,0.012244897959183673
32.6,52.0,36.769553,36.769553,1340.1360544217687,1.3265306122448979
7.0,52.0,48.041736,19.899538,678.3673469387755,0.28163265306122454
26.0,44.0,16.838071,40.650699,1169.5238095238096,1.0571428571428572
4.6,41.0,0.0,-41.0,616.3265306122449,0.18367346938775517
0.2,44.0,31.112698,-31.112698,502.5850340136054,0.0040816326530611945
0.8,26.0,9.949769,-24.020868,518.0952380952381,0.028571428571428536
9.8,72.0,0.0,72.0,750.748299319728,0.39591836734693886
0.2,46.0,46.0,0.0,502.5850340136054,0.0040816326530611945
3.0,61.0,-56.356651,23.343689,574.9659863945578,0.11836734693877551
0.8,43.0,0.0,-43.0,518.0952380952381,0.028571428571428536
0.4,30.0,-11.480503,-27.716386,507.7551020408163,0.012244897959183673
0.4,46.0,32.526912,32.526912,507.7551020408163,0.012244897959183673
0.2,37.0,14.159287,34.183543,502.5850340136054,0.0040816326530611945
6.4,41.0,-28.991378,28.991378,662.8571428571429,0.25714285714285723
27.2,39.0,-36.031302,14.924654,1200.5442176870747,1.1061224489795918
3.2,46.0,-17.603438,42.498458,580.1360544217687,0.1265306122448979
19.2,39.0,36.031302,-14.924654,993.7414965986394,0.7795918367346938
31.8,52.0,0.0,52.0,1319.4557823129253,1.2938775510204084
16.2,30.0,-27.716386,-11.480503,916.1904761904761,0.657142857142857
16.0,35.0,-13.39392,-32.335784,911.0204081632653,0.6489795918367347
0.2,26.0,-18.384776,-18.384776,502.5850340136054,0.0040816326530611945
0.2,31.0,-28.640266,-11.863186,502.5850340136054,0.0040816326530611945
8.8,41.0,-37.879061,-15.690021,724.8979591836735,0.35510204081632657
1.2,28.0,0.0,-28.0,528.4353741496599,0.044897959183673494
0.4,33.0,12.628553,30.488025,507.7551020408163,0.012244897959183673
1.6,39.0,-36.031302,-14.924654,538.7755102040817,0.06122448979591845
9.2,33.0,30.488025,-12.628553,735.2380952380952,0.37142857142857133
16.6,26.0,-9.949769,-24.020868,926.530612244898,0.673469387755102
0.2,31.0,-21.92031,-21.92031,502.5850340136054,0.0040816326530611945
0.2,39.0,-27.577164,-27.577164,502.5850340136054,0.0040816326530611945
0.4,39.0,36.031302,-14.924654,507.7551020408163,0.012244897959183673
5.0,24.0,24.0,0.0,626.6666666666666,0.19999999999999993
1.4,33.0,-30.488025,-12.628553,533.6054421768707,0.05306122448979588
0.2,46.0,-42.498458,17.603438,502.5850340136054,0.0040816326530611945
10.8,46.0,17.603438,42.498458,776.5986394557824,0.43673469387755115
3.2,28.0,19.79899,19.79899,580.1360544217687,0.1265306122448979
11.6,46.0,0.0,46.0,797.2789115646259,0.46938775510204084
2.4,33.0,-23.334524,23.334524,559.4557823129252,0.09387755102040818
0.6,50.0,-35.355339,-35.355339,512.9251700680272,0.020408163265306152
17.4,43.0,-39.72682,-16.455388,947.2108843537414,0.7061224489795918
2.0,46.0,-32.526912,-32.526912,549.1156462585034,0.07755102040816322
0.2,43.0,-16.455388,-39.72682,502.5850340136054,0.0040816326530611945
0.2,41.0,-15.690021,-37.879061,502.5850340136054,0.0040816326530611945
1.2,65.0,0.0,65.0,528.4353741496599,0.044897959183673494
10.6,57.0,-57.0,-0.0,771.4285714285714,0.4285714285714286
7.6,28.0,0.0,-28.0,693.8775510204082,0.30612244897959184
0.2,43.0,-30.405592,-30.405592,502.5850340136054,0.0040816326530611945
1.0,50.0,0.0,-50.0,523.265306122449,0.0367346938775511
6.2,39.0,-14.924654,-36.031302,657.687074829932,0.2489795918367348
0.6,39.0,-27.577164,-27.577164,512.9251700680272,0.020408163265306152
39.2,46.0,17.603438,-42.498458,1510.748299319728,1.5959183673469388
0.2,54.0,49.889495,-20.664905,502.5850340136054,0.0040816326530611945
6.2,59.0,54.508892,-22.578323,657.687074829932,0.2489795918367348
0.8,43.0,43.0,0.0,518.0952380952381,0.028571428571428536
7.8,39.0,14.924654,36.031302,699.047619047619,0.3142857142857143
1.0,30.0,0.0,-30.0,523.265306122449,0.0367346938775511
0.4,31.0,0.0,-31.0,507.7551020408163,0.012244897959183673
2.8,26.0,18.384776,18.384776,569.795918367347,0.11020408163265313
1.2,43.0,39.72682,16.455388,528.4353741496599,0.044897959183673494
3.0,30.0,-30.0,-0.0,574.9659863945578,0.11836734693877551
0.2,30.0,-21.213203,-21.213203,502.5850340136054,0.0040816326530611945
7.2,44.0,31.112698,31.112698,683.5374149659864,0.28979591836734697
8.4,28.0,10.715136,-25.868627,714.5578231292517,0.3387755102040816
0.8,39.0,-14.924654,-36.031302,518.0952380952381,0.028571428571428536
0.2,37.0,14.159287,34.183543,502.5850340136054,0.0040816326530611945
14.2,46.0,-17.603438,-42.498458,864.4897959183673,0.5755102040816327
1.2,26.0,-18.384776,-18.384776,528.4353741496599,0.044897959183673494
18.2,31.0,-21.92031,-21.92031,967.8911564625851,0.7387755102040817
0.8,37.0,-14.159287,34.183543,518.0952380952381,0.028571428571428536
28.0,35.0,-13.39392,32.335784,1221.2244897959183,1.1387755102040815
2.8,35.0,-32.335784,13.39392,569.795918367347,0.11020408163265313
5.8,39.0,-36.031302,-14.924654,647.3469387755102,0.23265306122448987
1.2,33.0,-12.628553,-30.488025,528.4353741496599,0.044897959183673494
0.2,33.0,-30.488025,-12.628553,502.5850340136054,0.0040816326530611945
3.2,22.0,20.32535,-8.419036,580.1360544217687,0.1265306122448979
4.0,15.0,-13.858193,-5.740251,600.8163265306123,0.1591836734693878
1.4,35.0,-13.39392,-32.335784,533.6054421768707,0.05306122448979588
2.0,28.0,10.715136,25.868627,549.1156462585034,0.07755102040816322
8.8,56.0,21.430272,51.737254,724.8979591836735,0.35510204081632657
8.4,28.0,0.0,28.0,714.5578231292517,0.3387755102040816
1.2,33.0,0.0,33.0,528.4353741496599,0.044897959183673494
18.4,39.0,14.924654,36.031302,973.0612244897959,0.746938775510204
0.4,54.0,-49.889495,20.664905,507.7551020408163,0.012244897959183673
0.2,19.0,17.553711,7.270985,502.5850340136054,0.0040816326530611945
3.4,26.0,-18.384776,-18.384776,585.3061224489796,0.1346938775510205
0.2,41.0,-28.991378,-28.991378,502.5850340136054,0.0040816326530611945
0.2,31.0,31.0,0.0,502.5850340136054,0.0040816326530611945
0.6,43.0,30.405592,30.405592,512.9251700680272,0.020408163265306152
7.6,52.0,-36.769553,-36.769553,693.8775510204082,0.30612244897959184
10.8,39.0,-39.0,-0.0,776.5986394557824,0.43673469387755115
0.2,56.0,-51.737254,21.430272,502.5850340136054,0.0040816326530611945
1.6,57.0,-21.812956,-52.661133,538.7755102040817,0.06122448979591845
5.0,69.0,-48.790368,48.790368,626.6666666666666,0.19999999999999993
1.4,48.0,-33.941125,-33.941125,533.6054421768707,0.05306122448979588
1.0,50.0,-19.134172,-46.193977,523.265306122449,0.0367346938775511
0.2,46.0,-32.526912,-32.526912,502.5850340136054,0.0040816326530611945
8.2,67.0,-61.899929,-25.63979,709.3877551020408,0.33061224489795926
8.4,20.0,18.477591,7.653669,714.5578231292517,0.3387755102040816
18.4,28.0,-25.868627,-10.715136,973.0612244897959,0.746938775510204
3.8,41.0,15.690021,37.879061,595.6462585034013,0.15102040816326526
0.4,46.0,-42.498458,-17.603438,507.7551020408163,0.012244897959183673
0.8,33.0,-12.628553,-30.488025,518.0952380952381,0.028571428571428536
1.4,44.0,31.112698,-31.112698,533.6054421768707,0.05306122448979588
68.0,44.0,-31.112698,-31.112698,2255.2380952380954,2.771428571428572
2.6,24.0,22.173109,-9.184402,564.625850340136,0.10204081632653057
0.8,31.0,0.0,-31.0,518.0952380952381,0.028571428571428536
1.0,43.0,30.405592,30.405592,523.265306122449,0.0367346938775511
28.8,26.0,0.0,-26.0,1241.904761904762,1.1714285714285715
4.6,30.0,27.716386,-11.480503,616.3265306122449,0.18367346938775517
0.8,33.0,30.488025,12.628553,518.0952380952381,0.028571428571428536
10.0,30.0,-11.480503,27.716386,755.9183673469388,0.40408163265306124
4.2,39.0,27.577164,27.577164,605.9863945578231,0.1673469387755102
1.8,26.0,24.020868,-9.949769,543.9455782312925,0.06938775510204083
11.2,24.0,-24.0,-0.0,786.9387755102041,0.4530612244897959
10.0,37.0,-26.162951,-26.162951,755.9183673469388,0.40408163265306124
0.2,28.0,0.0,-28.0,502.5850340136054,0.0040816326530611945
0.2,28.0,10.715136,-25.868627,502.5850340136054,0.0040816326530611945
4.8,24.0,24.0,0.0,621.4965986394558,0.19183673469387755
3.4,39.0,-14.924654,-36.031302,585.3061224489796,0.1346938775510205
10.0,48.0,-44.346218,18.368805,755.9183673469388,0.40408163265306124
3.8,41.0,-37.879061,-15.690021,595.6462585034013,0.15102040816326526
0.6,31.0,-11.863186,-28.640266,512.9251700680272,0.020408163265306152
1.4,31.0,-31.0,-0.0,533.6054421768707,0.05306122448979588
0.6,54.0,-49.889495,-20.664905,512.9251700680272,0.020408163265306152
33.2,22.0,20.32535,8.419036,1355.6462585034014,1.3510204081632655
0.4,24.0,-16.970563,-16.970563,507.7551020408163,0.012244897959183673
0.2,31.0,11.863186,-28.640266,502.5850340136054,0.0040816326530611945
3.0,28.0,19.79899,19.79899,574.9659863945578,0.11836734693877551
1.6,28.0,-19.79899,19.79899,538.7755102040817,0.06122448979591845
1.2,31.0,-21.92031,-21.92031,528.4353741496599,0.044897959183673494
0.2,48.0,18.368805,-44.346218,502.5850340136054,0.0040816326530611945
1.0,19.0,13.435029,13.435029,523.265306122449,0.0367346938775511
0.4,43.0,-43.0,-0.0,507.7551020408163,0.012244897959183673
0.8,33.0,-33.0,-0.0,518.0952380952381,0.028571428571428536
0.2,56.0,-39.59798,-39.59798,502.5850340136054,0.0040816326530611945
3.8,46.0,42.498458,17.603438,595.6462585034013,0.15102040816326526
27.4,37.0,-26.162951,-26.162951,1205.7142857142856,1.114285714285714
1.8,39.0,-27.577164,-27.577164,543.9455782312925,0.06938775510204083
0.6,39.0,36.031302,-14.924654,512.9251700680272,0.020408163265306152
1.4,50.0,-35.355339,-35.355339,533.6054421768707,0.05306122448979588
1.4,50.0,-46.193977,-19.134172,533.6054421768707,0.05306122448979588
13.6,46.0,-32.526912,-32.526912,848.9795918367347,0.5510204081632654
0.4,43.0,-16.455388,-39.72682,507.7551020408163,0.012244897959183673
2.8,46.0,-42.498458,-17.603438,569.795918367347,0.11020408163265313
0.4,44.0,16.838071,40.650699,507.7551020408163,0.012244897959183673
0.2,39.0,-14.924654,36.031302,502.5850340136054,0.0040816326530611945
0.2,65.0,-24.874423,60.05217,502.5850340136054,0.0040816326530611945
3.6,52.0,-36.769553,-36.769553,590.4761904761905,0.14285714285714288
5.8,44.0,-16.838071,40.650699,647.3469387755102,0.23265306122448987
17.2,56.0,-39.59798,-39.59798,942.0408163265306,0.6979591836734693
0.4,48.0,44.346218,-18.368805,507.7551020408163,0.012244897959183673
0.4,56.0,51.737254,21.430272,507.7551020408163,0.012244897959183673
0.2,48.0,33.941125,33.941125,502.5850340136054,0.0040816326530611945
5.6,43.0,0.0,-43.0,642.1768707482993,0.2244897959183673
0.6,30.0,11.480503,27.716386,512.9251700680272,0.020408163265306152
1.0,39.0,36.031302,-14.924654,523.265306122449,0.0367346938775511
0.2,39.0,-27.577164,27.577164,502.5850340136054,0.0040816326530611945
0.2,33.0,33.0,0.0,502.5850340136054,0.0040816326530611945
39.0,33.0,33.0,0.0,1505.578231292517,1.5877551020408165
15.2,33.0,30.488025,12.628553,890.3401360544218,0.616326530612245
1.0,39.0,27.577164,27.577164,523.265306122449,0.0367346938775511
2.4,46.0,-32.526912,-32.526912,559.4557823129252,0.09387755102040818
1.8,39.0,-39.0,-0.0,543.9455782312925,0.06938775510204083
0.6,31.0,-11.863186,-28.640266,512.9251700680272,0.020408163265306152
8.2,35.0,32.335784,-13.39392,709.3877551020408,0.33061224489795926
0.2,37.0,-34.183543,-14.159287,502.5850340136054,0.0040816326530611945
0.2,57.0,-52.661133,-21.812956,502.5850340136054,0.0040816326530611945
6.2,31.0,31.0,0.0,657.687074829932,0.2489795918367348
0.4,37.0,-34.183543,14.159287,507.7551020408163,0.012244897959183673
1.8,30.0,0.0,-30.0,543.9455782312925,0.06938775510204083
0.8,41.0,41.0,0.0,518.0952380952381,0.028571428571428536
1.4,35.0,-35.0,-0.0,533.6054421768707,0.05306122448979588
4.4,39.0,-36.031302,14.924654,611.156462585034,0.1755102040816326
0.2,43.0,-30.405592,-30.405592,502.5850340136054,0.0040816326530611945
0.6,43.0,39.72682,-16.455388,512.9251700680272,0.020408163265306152
2.6,43.0,-30.405592,-30.405592,564.625850340136,0.10204081632653057
8.8,37.0,14.159287,-34.183543,724.8979591836735,0.35510204081632657
1.0,41.0,-28.991378,-28.991378,523.265306122449,0.0367346938775511
5.4,43.0,-39.72682,-16.455388,637.0068027210884,0.2163265306122449
7.6,46.0,-42.498458,-17.603438,693.8775510204082,0.30612244897959184
0.2,37.0,-34.183543,-14.159287,502.5850340136054,0.0040816326530611945
25.6,31.0,-21.92031,-21.92031,1159.1836734693877,1.0408163265306123
3.6,30.0,11.480503,27.716386,590.4761904761905,0.14285714285714288
6.8,17.0,0.0,17.0,673.1972789115646,0.273469387755102
18.8,22.0,-15.556349,-15.556349,983.4013605442176,0.7632653061224488
3.2,37.0,-14.159287,-34.183543,580.1360544217687,0.1265306122448979
20.0,22.0,8.419036,20.32535,1014.421768707483,0.8122448979591836
7.6,31.0,-28.640266,11.863186,693.8775510204082,0.30612244897959184
6.8,20.0,-20.0,-0.0,673.1972789115646,0.273469387755102
1.8,26.0,-24.020868,-9.949769,543.9455782312925,0.06938775510204083
0.2,28.0,19.79899,19.79899,502.5850340136054,0.0040816326530611945
8.6,33.0,-33.0,-0.0,719.7278911564625,0.346938775510204
5.0,35.0,-13.39392,-32.335784,626.6666666666666,0.19999999999999993
0.2,26.0,9.949769,-24.020868,502.5850340136054,0.0040816326530611945
0.2,19.0,17.553711,-7.270985,502.5850340136054,0.0040816326530611945
0.4,19.0,17.553711,-7.270985,507.7551020408163,0.012244897959183673
1.6,35.0,13.39392,32.335784,538.7755102040817,0.06122448979591845
6.2,65.0,-65.0,-0.0,657.687074829932,0.2489795918367348
4.8,61.0,-56.356651,-23.343689,621.4965986394558,0.19183673469387755
0.4,35.0,-35.0,-0.0,507.7551020408163,0.012244897959183673
0.2,31.0,-31.0,-0.0,502.5850340136054,0.0040816326530611945
8.6,39.0,-27.577164,-27.577164,719.7278911564625,0.346938775510204
2.8,43.0,-30.405592,-30.405592,569.795918367347,0.11020408163265313
0.2,43.0,16.455388,39.72682,502.5850340136054,0.0040816326530611945
7.4,22.0,20.32535,8.419036,688.7074829931973,0.2979591836734695
0.2,31.0,-28.640266,11.863186,502.5850340136054,0.0040816326530611945
0.2,31.0,-21.92031,21.92031,502.5850340136054,0.0040816326530611945
0.4,26.0,-9.949769,-24.020868,507.7551020408163,0.012244897959183673
0.2,31.0,-28.640266,-11.863186,502.5850340136054,0.0040816326530611945
8.2,41.0,-37.879061,-15.690021,709.3877551020408,0.33061224489795926
11.0,48.0,-44.346218,18.368805,781.7687074829932,0.44489795918367353
1.0,33.0,-30.488025,-12.628553,523.265306122449,0.0367346938775511
0.4,20.0,0.0,-20.0,507.7551020408163,0.012244897959183673
1.4,30.0,-21.213203,-21.213203,533.6054421768707,0.05306122448979588
0.2,69.0,-26.405157,63.747688,502.5850340136054,0.0040816326530611945
4.4,48.0,-44.346218,-18.368805,611.156462585034,0.1755102040816326
1.4,26.0,-9.949769,-24.020868,533.6054421768707,0.05306122448979588
0.2,33.0,0.0,-33.0,502.5850340136054,0.0040816326530611945
2.6,37.0,34.183543,14.159287,564.625850340136,0.10204081632653057
1.6,54.0,-54.0,-0.0,538.7755102040817,0.06122448979591845
1.2,57.0,0.0,57.0,528.4353741496599,0.044897959183673494
4.4,41.0,-37.879061,-15.690021,611.156462585034,0.1755102040816326
4.4,41.0,37.879061,15.690021,611.156462585034,0.1755102040816326
2.4,65.0,-65.0,-0.0,559.4557823129252,0.09387755102040818
7.6,33.0,-30.488025,-12.628553,693.8775510204082,0.30612244897959184
9.8,65.0,-60.05217,24.874423,750.748299319728,0.39591836734693886
19.4,41.0,-28.991378,28.991378,998.9115646258504,0.7877551020408163
0.2,33.0,-30.488025,-12.628553,502.5850340136054,0.0040816326530611945
13.8,37.0,-26.162951,-26.162951,854.1496598639455,0.5591836734693877
3.4,41.0,-37.879061,-15.690021,585.3061224489796,0.1346938775510205
5.6,43.0,-16.455388,39.72682,642.1768707482993,0.2244897959183673
1.2,35.0,24.748737,-24.748737,528.4353741496599,0.044897959183673494
12.2,35.0,32.335784,-13.39392,812.7891156462586,0.4938775510204082
3.8,37.0,37.0,0.0,595.6462585034013,0.15102040816326526
0.4,43.0,-16.455388,-39.72682,507.7551020408163,0.012244897959183673
1.2,54.0,-20.664905,-49.889495,528.4353741496599,0.044897959183673494
2.8,43.0,39.72682,16.455388,569.795918367347,0.11020408163265313
8.0,33.0,-33.0,-0.0,704.2176870748299,0.32244897959183666
2.2,35.0,0.0,-35.0,554.2857142857143,0.0857142857142858
7.4,37.0,-26.162951,-26.162951,688.7074829931973,0.2979591836734695
1.0,54.0,-49.889495,-20.664905,523.265306122449,0.0367346938775511
0.6,35.0,13.39392,-32.335784,512.9251700680272,0.020408163265306152
